,business_id,open_date,target,num_months_with_rev,stars_avg_l12m,stars_avg_l9m,stars_avg_l6m,stars_avg_l3m,rev_avg_month_l12m,rev_avg_month_l9m,rev_avg_month_l6m,rev_avg_month_l3m
1480,TxWfwR6Rz7sHZAQmsWNriw,2017-02-01,0,4,4.0,5.0,5.0,5.0,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.3333333333333333
1481,TxvTNCvCx8mn1E4DCojErQ,2012-10-01,0,8,3.5789473684210527,3.5,3.4285714285714284,3.0,1.5833333333333333,1.3333333333333333,1.1666666666666667,1.6666666666666667
1482,U-kd-CYBCNTaZiDgVlc-Uw,2017-11-01,0,5,4.425,4.714285714285714,4.714285714285714,4.714285714285714,3.3333333333333335,0.7777777777777778,0.0,0.0
1483,U05TASwKPZ-BWe5GWekUlw,2014-10-01,0,7,3.642857142857143,3.7,4.0,5.0,1.1666666666666667,1.1111111111111112,1.3333333333333333,0.3333333333333333
1484,U1ZVgF-kfkvv_rcoe0RglQ,2016-10-01,0,12,4.242647058823529,4.301369863013699,4.585365853658536,4.5,11.333333333333334,8.11111111111111,6.833333333333333,5.333333333333333
1485,U3TUTWRqbW9WeLeWMxi2tw,2014-12-01,0,8,4.0625,4.0,4.0,4.0,1.3333333333333333,1.1111111111111112,1.3333333333333333,1.3333333333333333
1486,U5Ow3ffmrG4MmTZLK6jd-g,2017-05-01,0,11,4.666666666666667,4.689655172413793,4.8,5.0,4.0,3.2222222222222223,2.5,1.3333333333333333
1487,U6eg7zI-0TosgVvmrOtlZg,2015-05-01,0,11,2.3043478260869565,2.4,2.0,1.8,1.9166666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667
1488,U7fZfH9C4hj5BFRYaPOo2w,2008-11-01,0,9,3.1538461538461537,3.272727272727273,3.5,3.3333333333333335,1.0833333333333333,1.2222222222222223,1.3333333333333333,2.0
1489,U9FCFksABmJcS5Di22PspQ,2016-09-01,0,12,3.710526315789474,3.6744186046511627,3.6944444444444446,4.0,6.333333333333333,4.777777777777778,6.0,4.333333333333333
1490,UC2J3v00-n8WE34BGs2HEw,2013-09-01,0,9,4.03125,4.3125,4.428571428571429,4.5,2.6666666666666665,1.7777777777777777,1.1666666666666667,1.3333333333333333
1491,UCqGgStmoc7Y9bU2iG0AZQ,2018-02-01,0,2,3.9,3.9,3.9,3.9,0.8333333333333334,0.0,0.0,0.0
1492,UE3AvVnaPEBPneVahYT2eA,2007-02-01,0,5,2.8,3.3333333333333335,4.0,4.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.0
1493,UFvLouGNq5q3w-0Ud_HP7w,2016-12-01,0,12,4.111111111111111,4.054545454545455,4.147058823529412,4.125,6.75,6.111111111111111,5.666666666666667,5.333333333333333
1494,UIU7tug_Y-qVv_aLt7NN4g,2014-07-01,0,12,4.4766355140186915,4.422535211267606,4.363636363636363,4.454545454545454,8.916666666666666,7.888888888888889,7.333333333333333,7.333333333333333
1495,UJWdgT2PNl6yJR9j5Fumng,2016-07-01,0,1,4.0,4.0,4.0,4.0,0.08333333333333333,0.0,0.0,0.0
1496,UJb1PrUWDFfuzwUPc1pP4Q,2013-12-01,0,12,2.9126984126984126,3.197674418604651,3.466666666666667,3.2,10.5,9.555555555555555,7.5,5.0
1497,UNfiku8qEyvGYjPK7w_gxQ,2013-01-01,0,12,3.7560975609756095,3.610169491525424,3.511627906976744,3.4444444444444446,6.833333333333333,6.555555555555555,7.166666666666667,9.0
1498,UO9uwYxH8VfLrhFlZXTMww,2017-07-01,0,7,2.5,2.5,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.5,0.0
1499,UODskmUq92u6d2SH5MaO6Q,2017-07-01,0,9,3.723404255319149,3.272727272727273,4.076923076923077,4.076923076923077,3.9166666666666665,2.4444444444444446,2.1666666666666665,0.0
1500,UO_62NNq1pKY61teaoN2bQ,2014-08-01,0,8,3.235294117647059,3.8,3.7142857142857144,4.0,1.4166666666666667,1.1111111111111112,1.1666666666666667,1.3333333333333333
1501,UOtoOybZ5vAB4aXBLc57vA,2013-11-01,0,12,3.90990990990991,3.8933333333333335,3.9767441860465116,4.142857142857143,9.25,8.333333333333334,7.166666666666667,7.0
1502,UPoM5nmUiklwqBV5pLuK7Q,2007-07-01,0,2,4.0,4.0,4.0,4.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3333333333333333
1503,URa75T-A1QvjMUFNIPyukQ,2013-09-01,1,11,4.3478260869565215,4.071428571428571,4.111111111111111,4.5,1.9166666666666667,1.5555555555555556,1.5,1.3333333333333333
1504,UUtWoDyREiy9MPdtTRFUYQ,2013-07-01,1,11,4.461538461538462,4.638888888888889,4.538461538461538,4.722222222222222,4.333333333333333,4.0,4.333333333333333,6.0
1505,UVs04bUfNR95WZd_k2pncg,2017-03-01,0,6,2.875,3.75,4.5,4.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333
1506,UVw-ZOsmJ1cDQO9_AFUzWA,2016-08-01,0,12,4.5,4.428571428571429,4.35,4.428571428571429,3.0,3.111111111111111,3.3333333333333335,2.3333333333333335
1507,UY3MJUfAvWTDLM1zVdpa3w,2016-03-01,0,8,4.0,4.0,4.5,5.0,1.25,0.8888888888888888,0.3333333333333333,0.3333333333333333
1508,UZ34XAw1GJ3chCOuKL69Mg,2012-03-01,0,8,3.0,3.0,3.6,3.25,0.8333333333333334,0.7777777777777778,0.8333333333333334,1.3333333333333333
1509,U_x3Ryer88VwUlqa71Np-g,2009-10-01,0,7,3.3076923076923075,3.375,3.2,3.2,1.0833333333333333,0.8888888888888888,0.8333333333333334,1.6666666666666667
1510,UbLLGRQYoMlg-bfjygXVGA,2017-03-01,0,3,2.5,2.0,2.0,2.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0
1511,UdL8Z06DaNj6qhen0fEH9A,2018-02-01,0,1,2.0,2.0,2.0,2.0,0.08333333333333333,0.0,0.0,0.0
1512,UdoRqx5AYhhGBH9GGtUZ7w,2010-10-01,0,6,3.2857142857142856,3.4,3.25,3.6666666666666665,0.5833333333333334,0.5555555555555556,0.6666666666666666,1.0
1513,Ue6-WhXvI-_1xUIuapl0zQ,2009-06-01,0,2,4.0,4.0,4.0,4.0,0.16666666666666666,0.1111111111111111,0.0,0.0
1514,UiLrSPbrlY94Gwyymy1-hw,2016-01-01,0,7,3.3333333333333335,3.1538461538461537,3.3333333333333335,3.3333333333333335,1.25,1.4444444444444444,2.0,2.0
1515,Uk9-e66y4oWIZ5u946iJiQ,2017-01-01,0,12,4.394366197183099,4.515151515151516,4.631578947368421,4.72,11.833333333333334,11.0,9.5,8.333333333333334
1516,UmzMxhZpmhI4aD71KJM6Sg,2009-11-01,0,3,3.6666666666666665,3.0,3.0,3.0,0.25,0.1111111111111111,0.16666666666666666,0.3333333333333333
1517,UotZUkpcI0p2J8RUAD36Ng,2014-02-01,0,11,4.607843137254902,4.538461538461538,4.333333333333333,4.416666666666667,8.5,7.222222222222222,6.0,4.0
1518,UrX0UEejKhHzk158VxlQzA,2017-02-01,0,1,4.25,4.25,4.25,4.25,0.3333333333333333,0.0,0.0,0.0
1519,Urlg0kok4QuBYiFUnbTbDA,2010-04-01,0,2,2.0,2.0,2.0,2.0,0.16666666666666666,0.0,0.0,0.0
1520,UtsJThJWezQCAz1Ag2PaBQ,2012-03-01,1,12,4.5,4.46875,4.5,4.5,3.6666666666666665,3.5555555555555554,2.6666666666666665,2.6666666666666665
1521,UuxYj2mmUjySJ8X0zeW2Pg,2016-08-01,0,12,4.217948717948718,4.271186440677966,4.317073170731708,3.8421052631578947,6.5,6.555555555555555,6.833333333333333,6.333333333333333
1522,UwIsqUFQBDMNofkTrAP_pw,2015-01-01,0,12,3.883720930232558,3.9444444444444446,3.9166666666666665,4.5,3.5833333333333335,4.0,4.0,2.6666666666666665
1523,Uxyc9jyxZ_h2awnz5bAVMA,2014-08-01,0,8,4.2727272727272725,4.0,4.333333333333333,5.0,0.9166666666666666,0.7777777777777778,1.0,0.6666666666666666
1524,Uz1ZV1J-zF7VqH8QKUUNOw,2013-03-01,0,2,4.5,4.5,4.5,4.5,0.16666666666666666,0.0,0.0,0.0
1525,UzjCvrNuK4crxi0IS9Jp5A,2014-03-01,0,11,3.0555555555555554,2.9545454545454546,2.923076923076923,3.0,3.0,2.4444444444444446,2.1666666666666665,3.6666666666666665
1526,V11krhiPeyOnsUmhboP6_A,2014-05-01,0,2,5.0,5.0,5.0,5.0,0.16666666666666666,0.1111111111111111,0.0,0.0
1527,V3-Bbq9uH6BnM2XsFXl6Sg,2017-08-01,0,8,4.186440677966102,4.2,3.5454545454545454,3.5454545454545454,4.916666666666667,3.3333333333333335,1.8333333333333333,0.0
1528,V48sDS4bUB1H31NEXU1nZg,2009-10-01,0,1,2.0,2.0,2.0,2.0,0.08333333333333333,0.0,0.0,0.0
1529,V4grJe-q0xBiU2PBrxk96Q,2014-10-01,0,12,3.982456140350877,3.9591836734693877,3.769230769230769,3.5,4.75,5.444444444444445,4.333333333333333,3.3333333333333335
1530,V6X1T1DdfUVNIk3AmispDg,2009-11-01,0,6,4.125,4.2,4.25,4.25,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0
1531,V6ncIv5oqZK6_b_O77W1NA,2017-10-01,0,6,3.4545454545454546,3.9375,3.9375,3.9375,2.75,1.7777777777777777,0.0,0.0
1532,V9KtZRYkprtkTPMDK31HMA,2016-08-01,0,12,3.633587786259542,3.5483870967741935,3.5142857142857142,3.033333333333333,10.916666666666666,10.333333333333334,11.666666666666666,10.0
1533,V9xCRaWVXyOR1M-Jz0nLLQ,2009-07-01,0,3,3.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.5,0.0
1534,VAHzYaJ5IHjhyONndhqilA,2017-03-01,0,8,2.619047619047619,2.1818181818181817,1.8571428571428572,2.5,1.75,1.2222222222222223,1.1666666666666667,0.6666666666666666
1535,VBJwRxOAtvjy7taLXEjmfg,2013-03-01,0,7,2.9,2.7142857142857144,2.6,2.0,0.8333333333333334,0.7777777777777778,0.8333333333333334,1.3333333333333333
1536,VBVqHnViRLSYAqP7v8iNNQ,2014-11-01,0,11,2.8181818181818183,2.7096774193548385,2.761904761904762,2.7,3.6666666666666665,3.4444444444444446,3.5,3.3333333333333335
1537,VBZpr-SVJcDyCaZj-AnFSA,2017-09-01,0,6,4.7407407407407405,4.8,4.8,4.8,2.25,1.6666666666666667,0.0,0.0
1538,VEe-_Yc1fbEtUjkACEjLpA,2008-10-01,0,11,3.5757575757575757,3.730769230769231,4.0,4.142857142857143,2.75,2.888888888888889,2.5,2.3333333333333335
1539,VEknvhHwiTTSCR1ALRN0GA,2014-04-01,0,4,5.0,5.0,5.0,5.0,0.5,0.3333333333333333,0.5,1.0
1540,VEorEVsg8z7Ame1oSYNBdA,2017-11-01,0,5,4.8979591836734695,5.0,5.0,5.0,4.083333333333333,1.3333333333333333,0.0,0.0
1541,VF-LwjutNE-1pwMyKvYWvw,2015-04-01,0,3,2.75,2.5,2.5,2.5,0.3333333333333333,0.2222222222222222,0.0,0.0
1542,VF4KH9JVolOeo2XojphthQ,2016-05-01,0,12,3.533333333333333,3.537037037037037,3.3255813953488373,3.1333333333333333,6.25,6.0,7.166666666666667,10.0
1543,VFrSIKxEQvgNowJ0PJxUzA,2008-04-01,0,4,4.4,4.5,4.5,4.5,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.0
1544,VGhyoDJRrebP8ZKWx9L8Wg,2013-07-01,0,11,3.9655172413793105,4.0,4.090909090909091,3.6,2.4166666666666665,2.0,1.8333333333333333,1.6666666666666667
1545,VHOydj08aJ66NGfnbGDuCg,2017-10-01,0,6,4.2,4.1,4.1,4.1,3.75,2.2222222222222223,0.0,0.0
1546,VLDFjeqpUgWhnVuB_8GuEg,2010-11-01,0,12,3.762376237623762,3.789473684210526,3.8863636363636362,3.8823529411764706,8.416666666666666,8.444444444444445,7.333333333333333,5.666666666666667
1547,VMeXFzWwBF2PSHx6EpII4A,2017-05-01,0,11,4.772277227722772,4.835616438356165,4.8,4.722222222222222,8.416666666666666,8.11111111111111,7.5,6.0
1548,VOYaepRuVcE6FCPJsbXCJw,2018-02-01,0,2,4.285714285714286,4.285714285714286,4.285714285714286,4.285714285714286,6.416666666666667,0.0,0.0,0.0
1549,VRC7J-ahI4em9ddhihxq5w,2008-05-01,0,12,4.438356164383562,4.28,4.233333333333333,4.5,6.083333333333333,5.555555555555555,5.0,4.666666666666667
1550,VRTQMh7wVgmzg96YttL3mQ,2017-02-01,0,12,3.1523809523809523,3.1893939393939394,2.8529411764705883,2.875,17.5,14.666666666666666,11.333333333333334,8.0
1551,VSX3ixrqQFwwGBUf15s0EQ,2014-01-01,0,12,4.3474576271186445,4.329113924050633,4.4,4.352941176470588,9.833333333333334,8.777777777777779,10.0,11.333333333333334
1552,VSi-cNgzcyxsQXez5LsOsQ,2013-03-01,0,1,1.0,1.0,1.0,1.0,0.08333333333333333,0.0,0.0,0.0
1553,VYLQ3bMCqmHiNO2FS8aAsg,2009-04-01,0,4,4.6,4.5,4.0,4.0,0.4166666666666667,0.2222222222222222,0.16666666666666666,0.3333333333333333
1554,VZa00hKCxOczpJyfFj8AOQ,2013-01-01,0,11,3.857142857142857,4.05,4.428571428571429,4.25,2.9166666666666665,2.2222222222222223,2.3333333333333335,1.3333333333333333
1555,VZi_uXh96DFzxY2AirgZYQ,2016-02-01,0,11,4.833333333333333,4.9523809523809526,5.0,5.0,2.5,2.3333333333333335,2.8333333333333335,2.6666666666666665
1556,V_6gs6mUnUwrTQFVvWKW1A,2015-10-01,0,12,2.627450980392157,2.892857142857143,2.8421052631578947,2.7142857142857144,4.25,3.111111111111111,3.1666666666666665,2.3333333333333335
1557,V_RD57ea9ATcoryET1vTkA,2017-10-01,0,6,3.16,3.0,3.0,3.0,4.166666666666667,3.2222222222222223,0.0,0.0
1558,VaEqjAeKAm_iUnOpaktyMg,2014-11-01,0,8,2.375,2.6666666666666665,2.7142857142857144,2.0,1.3333333333333333,1.0,1.1666666666666667,1.6666666666666667
1559,VasgFCcYS8JUIdqb5KsPAQ,2011-03-01,0,8,3.8823529411764706,4.142857142857143,4.0,4.666666666666667,1.4166666666666667,0.7777777777777778,0.8333333333333334,1.0
1560,VbD412ssoCtz6RklpRtLug,2013-04-01,0,8,3.727272727272727,4.0,4.0,5.0,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1561,VcYpdJIoDgwBOdIJ_IvadA,2007-03-01,0,5,3.6,3.6666666666666665,3.6666666666666665,4.0,0.4166666666666667,0.3333333333333333,0.5,0.6666666666666666
1562,VdQCZMAPpamXpEEO0zt0Iw,2017-01-01,0,12,3.676470588235294,4.260869565217392,4.4375,4.857142857142857,2.8333333333333335,2.5555555555555554,2.6666666666666665,2.3333333333333335
1563,VeRHiEbUe_vHprYn8mnezA,2012-11-01,1,10,4.68,4.722222222222222,5.0,5.0,2.0833333333333335,2.0,1.3333333333333333,1.0
1564,VjjUTy8dkHAW2-YrMQDg9w,2016-07-01,0,8,3.272727272727273,3.1818181818181817,3.25,3.25,1.8333333333333333,1.2222222222222223,1.3333333333333333,1.3333333333333333
1565,VkB0Cau98NFR75muz-uv5Q,2013-12-01,0,9,4.823529411764706,4.9,4.833333333333333,5.0,1.4166666666666667,1.1111111111111112,1.0,0.6666666666666666
1566,VlDTUr3y-bdVZDKXEILKfQ,2010-02-01,0,4,3.1666666666666665,2.75,2.75,2.3333333333333335,0.5,0.4444444444444444,0.6666666666666666,1.0
1567,Vo3pGC1L6_9m1wF4vWqpGw,2018-03-01,0,1,4.0,4.0,4.0,4.0,0.25,0.0,0.0,0.0
1568,VoWWwSxOe7DwlWOrTIoM1g,2012-10-01,0,3,2.3333333333333335,3.0,5.0,5.0,0.25,0.2222222222222222,0.16666666666666666,0.3333333333333333
1569,VoayviMR2sm4C0CSh_I8Nw,2011-07-01,1,9,4.153846153846154,4.125,3.8333333333333335,5.0,1.0833333333333333,0.8888888888888888,1.0,0.6666666666666666
1570,VqF6Uky7SGfjWitgxrhlJA,2014-06-01,0,3,3.6666666666666665,4.0,4.0,4.0,0.25,0.1111111111111111,0.16666666666666666,0.3333333333333333
1571,VqX3HPsZxuxsPKaQIU3Ehw,2016-01-01,0,7,3.2142857142857144,3.076923076923077,2.727272727272727,2.2857142857142856,1.1666666666666667,1.4444444444444444,1.8333333333333333,2.3333333333333335
1572,VrIskBdLuRxS0HsSimJOhA,2011-07-01,0,11,2.4313725490196076,2.3947368421052633,2.2413793103448274,2.125,4.25,4.222222222222222,4.833333333333333,5.333333333333333
1573,VtKYA6Fu1jTDrEhDHRlUvg,2016-11-01,0,11,4.147058823529412,4.076923076923077,4.235294117647059,4.444444444444445,2.8333333333333335,2.888888888888889,2.8333333333333335,3.0
1574,VtgFuz3LXsrGB-SzPSQbDg,2015-05-01,1,12,4.537037037037037,4.558139534883721,4.516129032258065,4.5,4.5,4.777777777777778,5.166666666666667,6.666666666666667
1575,VuCZEIRXIh82TuKezSZKoA,2012-04-01,0,10,3.9655172413793105,3.764705882352941,3.5714285714285716,3.6666666666666665,2.4166666666666665,1.8888888888888888,1.1666666666666667,1.0
1576,VuCrxI61nT30OndMcrPgkA,2014-03-01,0,12,4.375,4.357142857142857,4.282608695652174,4.45,8.0,7.777777777777778,7.666666666666667,6.666666666666667
1577,VuYF1vGKLjEFaQfL4Ypwqg,2017-07-01,0,9,4.043859649122807,4.0,3.772727272727273,3.772727272727273,9.5,8.333333333333334,7.333333333333333,0.0
1578,Vw9u6qar1I2QlkQOV6KNVA,2008-09-01,1,6,4.5,4.571428571428571,4.5,4.5,0.8333333333333334,0.7777777777777778,1.0,0.6666666666666666
1579,Vx5WtgU6YK83xCy2feLJ6A,2016-07-01,0,11,3.8536585365853657,3.52,3.4,3.2857142857142856,3.4166666666666665,2.7777777777777777,3.3333333333333335,2.3333333333333335
1580,VzxdHqnu_OLx8md6vpkyEA,2016-08-01,0,12,4.0,4.0,3.9411764705882355,2.8,3.5,3.111111111111111,2.8333333333333335,1.6666666666666667
1581,W3okXUwaGiJXUBwtoEQfMA,2013-10-01,0,12,3.5454545454545454,3.1818181818181817,3.466666666666667,3.6,2.75,2.4444444444444446,2.5,3.3333333333333335
1582,W4MGrorVjGwe-ioZF5ixjQ,2016-12-01,0,5,4.666666666666667,4.5,5.0,5.0,0.5,0.2222222222222222,0.16666666666666666,0.0
1583,W537pidoTVQmn9x1GPpxgA,2008-09-01,0,12,3.4642857142857144,3.3333333333333335,3.2666666666666666,2.857142857142857,4.666666666666667,4.666666666666667,5.0,4.666666666666667
1584,W5l5_CmHd-n1CDTHdEkYTw,2011-07-01,0,10,3.5454545454545454,3.5555555555555554,3.1666666666666665,3.5,1.8333333333333333,2.0,2.0,2.0
1585,W7Dt3b6H_pMIHfxn49Pkzg,2010-06-01,0,8,2.7777777777777777,2.0,1.5,1.25,1.5,1.1111111111111112,1.0,1.3333333333333333
1586,W8xG9Bzk3TPPkBR5jx1pgg,2011-10-01,0,11,3.740740740740741,4.0625,4.0,4.666666666666667,2.25,1.7777777777777777,1.5,1.0
1587,W9y-Bl9030-rmfxSTmUD_g,2013-03-01,1,12,4.515151515151516,4.508474576271187,4.48936170212766,4.655172413793103,5.5,6.555555555555555,7.833333333333333,9.666666666666666
1588,WAWWO9PCDTDiXwkKdkw5yA,2017-05-01,0,11,4.229357798165138,4.194444444444445,4.2682926829268295,4.3478260869565215,9.083333333333334,8.0,6.833333333333333,7.666666666666667
1589,WB7346WSdkTHvtHfWPilaA,2015-07-01,1,12,4.84,4.831460674157303,4.825396825396825,4.892857142857143,8.333333333333334,9.88888888888889,10.5,9.333333333333334
1590,WDIlSjqtRZdFkE3Sv2v0Iw,2015-03-01,0,9,2.0555555555555554,2.0,2.4285714285714284,2.2,1.5,1.3333333333333333,1.1666666666666667,1.6666666666666667
1591,WF05nlZiHqY9C8xwVtPhyA,2016-01-01,0,12,2.607142857142857,2.5,2.1666666666666665,2.3333333333333335,2.3333333333333335,2.4444444444444446,2.0,2.0
1592,WFhyXqN6VwKJElj-BrRp_Q,2014-10-01,0,7,4.25,3.75,3.6666666666666665,3.6666666666666665,0.6666666666666666,0.4444444444444444,0.5,1.0
1593,WK6uBV2eSqb2wwEwXoFfNg,2015-07-01,0,12,4.747967479674797,4.695121951219512,4.659574468085107,4.466666666666667,10.25,9.11111111111111,7.833333333333333,5.0
1594,WKz2Jmmt1B_VbHlAbfQNzQ,2009-10-01,0,9,3.8823529411764706,3.6666666666666665,3.857142857142857,4.25,1.4166666666666667,1.3333333333333333,1.1666666666666667,1.3333333333333333
1595,WOz66UuVsfc2K9GxzfDnGg,2008-10-01,0,11,3.7205882352941178,3.5675675675675675,3.5172413793103448,3.6,5.666666666666667,4.111111111111111,4.833333333333333,6.666666666666667
1596,WPUf-Eo6PHxDNqPygahiUA,2011-06-01,0,7,3.5384615384615383,3.2857142857142856,3.2,3.2,1.0833333333333333,0.7777777777777778,0.8333333333333334,0.0
1597,WPmOztfJVgOq04rwPIQTUg,2018-02-01,0,2,5.0,5.0,5.0,5.0,0.25,0.0,0.0,0.0
1598,WQJk1xlrRW1_PTpItQ_AAA,2015-07-01,0,12,4.035714285714286,3.8095238095238093,4.1,4.05,7.0,4.666666666666667,5.0,6.666666666666667
1599,WRlcASYWlNYmMr9lHOYw1Q,2010-08-01,0,4,4.75,4.666666666666667,5.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
1600,WUmosjOxt_8nWByHgm8Kkg,2008-07-01,0,1,1.0,1.0,1.0,1.0,0.08333333333333333,0.0,0.0,0.0
1601,WWWufR135GEXKynwYjLdGg,2017-04-01,0,12,3.983050847457627,3.607142857142857,3.7333333333333334,2.6,4.916666666666667,3.111111111111111,2.5,1.6666666666666667
1602,WWdPXSNLduMNK-ybk9HcuA,2013-03-01,0,9,3.7916666666666665,3.6,3.7777777777777777,4.4,2.0,1.6666666666666667,1.5,1.6666666666666667
1603,WX7vrF7Iq6MaMtRdSCrt7w,2017-07-01,0,2,4.5,4.5,4.5,4.5,0.16666666666666666,0.0,0.0,0.0
1604,WXR0ND0KqbArMZDvFMA-bw,2016-02-01,0,12,3.787878787878788,3.8547008547008548,3.891891891891892,4.135135135135135,16.5,13.0,12.333333333333334,12.333333333333334
1605,WZE2msrVAdxGNKi4h2hS-w,2018-02-01,0,2,4.5,4.5,4.5,4.5,0.3333333333333333,0.0,0.0,0.0
1606,Wa2X66syShuMSVUYAj1C-Q,2008-11-01,0,3,4.0,4.333333333333333,4.333333333333333,4.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
1607,Wb6Q0YVcNghQ2w20hUYRoA,2013-09-01,0,12,4.15625,4.08,4.1891891891891895,3.888888888888889,5.333333333333333,5.555555555555555,6.166666666666667,6.0
1608,Wc9UpJhOcdSj7olZkz7SJA,2013-01-01,0,12,4.056962025316456,4.162162162162162,4.071428571428571,4.086956521739131,13.166666666666666,12.333333333333334,9.333333333333334,7.666666666666667
1609,Wg4jlAgOUB51aX1c3ex9GQ,2017-06-01,0,10,4.0,3.814814814814815,3.742857142857143,3.888888888888889,7.666666666666667,6.0,5.833333333333333,3.0
1610,WgGNZa75htj-syT4DFlQJg,2016-09-01,0,11,4.153846153846154,3.8518518518518516,3.9411764705882355,3.857142857142857,3.25,3.0,2.8333333333333335,2.3333333333333335
1611,WpZkK951tqHONywmKLmhQw,2016-09-01,0,12,3.35,3.345679012345679,3.3125,3.260869565217391,10.0,9.0,8.0,7.666666666666667
1612,Wpd_2mn5d792KgPZUOOMHQ,2011-05-01,0,12,2.8,2.9444444444444446,2.92,3.0833333333333335,4.583333333333333,4.0,4.166666666666667,4.0
1613,WrkOKBHkRxhBVpX8qu7zDA,2013-09-01,0,4,2.75,3.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1614,WsQ-TrX-6W32rzb-vBygZQ,2017-07-01,0,9,4.113636363636363,4.222222222222222,4.5,4.5,3.6666666666666665,2.0,1.3333333333333333,0.0
1615,Wsb_rH2xNmMOdmzyb7eB7w,2008-09-01,0,5,2.8333333333333335,2.8,2.8,2.0,0.5,0.5555555555555556,0.8333333333333334,0.3333333333333333
1616,WuUvgtGQW2TNk5lCstq6xQ,2010-06-01,0,3,2.25,1.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666666
1617,WunR7VclAddvbCnc-97jzg,2017-06-01,0,10,3.6052631578947367,3.5301204819277108,3.3461538461538463,3.5454545454545454,12.666666666666666,9.222222222222221,8.666666666666666,3.6666666666666665
1618,WvJNkHE_hcg8Hu8Ffz_Klw,2014-08-01,1,10,4.1875,4.181818181818182,4.0,4.0,1.3333333333333333,1.2222222222222223,1.3333333333333333,2.0
1619,Wv_Qox_QjWaI4q0YuKmExA,2017-09-01,0,7,3.6842105263157894,3.7777777777777777,5.0,5.0,1.5833333333333333,1.0,0.3333333333333333,0.0
1620,Wy-HIb6sLouYv4-aMcV7zw,2018-03-01,0,1,5.0,5.0,5.0,5.0,0.25,0.0,0.0,0.0
1621,WyH93nP0qrMSfD0NrLk_wg,2010-11-01,0,6,3.5714285714285716,3.2,3.5,3.0,0.5833333333333334,0.5555555555555556,0.3333333333333333,0.3333333333333333
1622,WzVFBhckDWtyFUfC9o9bGA,2015-06-01,0,12,4.75,4.762711864406779,4.739130434782608,4.578947368421052,6.333333333333333,6.555555555555555,7.666666666666667,6.333333333333333
1623,Wzx5tF9-PaWfWSirdq8Ulg,2014-09-01,0,11,2.8529411764705883,3.0555555555555554,3.3,3.75,2.8333333333333335,2.0,1.6666666666666667,1.3333333333333333
1624,X1-AbThDu9tmijcGnsi8Ug,2016-12-01,0,10,4.967741935483871,4.9523809523809526,4.909090909090909,5.0,2.5833333333333335,2.3333333333333335,1.8333333333333333,3.0
1625,X1S8u_cFfBpdWfvQBo_BqA,2014-12-01,0,11,4.070422535211268,4.108695652173913,4.125,4.333333333333333,5.916666666666667,5.111111111111111,5.333333333333333,4.0
1626,X1fhHB9P4tl8R4YDy-QbvA,2015-10-01,0,7,4.230769230769231,4.5,4.333333333333333,4.25,1.0833333333333333,1.3333333333333333,1.5,2.6666666666666665
1627,X2ALhyLnFm5X-9jzDTfOGQ,2016-05-01,0,7,4.285714285714286,4.166666666666667,3.75,2.5,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
1628,X3ec1nuK2BmOULN4Kk3Fgw,2013-10-01,0,12,4.178947368421053,4.2784810126582276,4.317460317460317,4.285714285714286,7.916666666666667,8.777777777777779,10.5,11.666666666666666
1629,X4umyF5BPas6qgMXm2XKmA,2015-06-01,1,7,4.5,5.0,5.0,5.0,0.6666666666666666,0.6666666666666666,1.0,1.0
1630,X54yOvzhEKyAurDOeQ-BkA,2017-02-01,0,4,2.0,1.0,1.0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
1631,X6iU1PGjoztDwFdhV4RumA,2012-10-01,0,3,4.0,2.0,2.0,2.0,0.25,0.1111111111111111,0.16666666666666666,0.3333333333333333
1632,X98B7ECTqBbFWZh08WzlCQ,2016-08-01,0,7,4.666666666666667,5.0,5.0,5.0,1.25,0.6666666666666666,0.8333333333333334,0.0
1633,XA_m9daZl2VFDA6alnkBvg,2017-08-01,0,8,4.63265306122449,4.769230769230769,4.6,4.6,4.083333333333333,1.4444444444444444,0.8333333333333334,0.0
1634,XDRWtl3p4EfCxAMNYEOqeg,2015-09-01,0,8,3.272727272727273,3.6666666666666665,3.3333333333333335,5.0,0.9166666666666666,0.6666666666666666,0.5,0.3333333333333333
